tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight	location	site
MA15-7a	MA15-7a_LP-DIR-T	MA15-7		mt	172.5	-0.8	2	5	-1	0.0	1.4	850	837	K		hargrave 2022-10-23 17:45:07	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Adirondacks	MA15
MA15-8a		MA15-8																	This study	LP-NOMAG				Adirondacks	MA15
MA15-8a	MA15-8a_LP-DIR-T	MA15-8		lt	340.2	48.8	2	3	0	91.2	2.3	398	273	K		hargrave 2022-10-23 17:46:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA15
MA15-8a	MA15-8a_LP-DIR-T	MA15-8		mt	176.2	-11.5	2	5	-1	0.0	2.6	850	837	K		hargrave 2022-10-23 17:46:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Adirondacks	MA15
MA15-8a	MA15-8a_LP-DIR-T	MA15-8		lt	93.6	64.0	2	3	-1	91.2	2.3	398	273	K		hargrave 2022-10-23 17:46:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA15
MA15-8a	MA15-8a_LP-DIR-T	MA15-8		mt	114.7	23.4	2	5	0	0.0	2.6	850	837	K		hargrave 2022-10-23 17:46:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Adirondacks	MA15
MA15-8a	MA15-8a_LP-DIR-T	MA15-8		lt	340.2	48.8	2	3	100	91.2	2.3	398	273	K		hargrave 2022-10-23 17:46:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA15
MA15-8a	MA15-8a_LP-DIR-T	MA15-8		mt	114.7	23.4	2	5	100	0.0	2.6	850	837	K		hargrave 2022-10-23 17:46:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Adirondacks	MA15
MA16-1a	MA16-1a_LP-DIR-T	MA16-1		mt	135.1	38.7	2	4	-1	0.0	3.9	840	831	K		hargrave 2022-10-23 11:00:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Adirondacks	MA16
MA16-1a	MA16-1a_LP-DIR-T	MA16-1		mlt	13.5	-29.8	2	7	-1	105.8	4.9	828	763	K		hargrave 2022-10-23 11:00:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA16
MA16-1a	MA16-1a_LP-DIR-T	MA16-1		mt	57.4	53.1	2	4	0	0.0	3.9	840	831	K		hargrave 2022-10-23 11:00:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Adirondacks	MA16
MA16-1a		MA16-1																	This study	LP-NOMAG				Adirondacks	MA16
MA16-1a	MA16-1a_LP-DIR-T	MA16-1		mlt	73.6	-78.2	2	7	0	105.8	4.9	828	763	K		hargrave 2022-10-23 11:00:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA16
MA16-1a	MA16-1a_LP-DIR-T	MA16-1		mt	57.4	53.1	2	4	100	0.0	3.9	840	831	K		hargrave 2022-10-23 11:00:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Adirondacks	MA16
MA16-1a	MA16-1a_LP-DIR-T	MA16-1		mlt	73.6	-78.2	2	7	100	105.8	4.9	828	763	K		hargrave 2022-10-23 11:00:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA16
MA16-2a		MA16-2																	This study	LP-NOMAG				Adirondacks	MA16
MA16-2a	MA16-2a_LP-DIR-T	MA16-2		mt	121.1	42.0	2	4	100	0.0	1.5	846	837	K		hargrave 2022-10-23 11:02:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Adirondacks	MA16
MA16-2a	MA16-2a_LP-DIR-T	MA16-2		mlt	284.7	-41.9	2	4	100	161.9	6.9	831	818	K		hargrave 2022-10-23 11:02:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA16
MA16-2a	MA16-2a_LP-DIR-T	MA16-2		mlt	284.7	-41.9	2	4	0	161.9	6.9	831	818	K		hargrave 2022-10-23 11:02:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA16
MA16-2a	MA16-2a_LP-DIR-T	MA16-2		mt	141.8	4.1	2	4	-1	0.0	1.5	846	837	K		hargrave 2022-10-23 11:02:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Adirondacks	MA16
MA16-2a	MA16-2a_LP-DIR-T	MA16-2		mlt	313.2	-12.9	2	4	-1	161.9	6.9	831	818	K		hargrave 2022-10-23 11:02:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA16
MA16-2a	MA16-2a_LP-DIR-T	MA16-2		mt	121.1	42.0	2	4	0	0.0	1.5	846	837	K		hargrave 2022-10-23 11:02:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Adirondacks	MA16
MA16-3a	MA16-3a_LP-DIR-T	MA16-3		mt	132.2	49.7	2	3	0	0.0	0.9	840	834	K		hargrave 2022-10-23 11:03:34	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Adirondacks	MA16
MA16-3a	MA16-3a_LP-DIR-T	MA16-3		mlt	321.0	-74.7	2	5	-1	101.2	5.0	831	808	K		hargrave 2022-10-23 11:03:34	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA16
MA16-3a	MA16-3a_LP-DIR-T	MA16-3		mt	157.2	3.4	2	3	-1	0.0	0.9	840	834	K		hargrave 2022-10-23 11:03:34	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Adirondacks	MA16
MA16-3a		MA16-3																	This study	LP-NOMAG				Adirondacks	MA16
MA16-3a	MA16-3a_LP-DIR-T	MA16-3		mt	132.2	49.7	2	3	100	0.0	0.9	840	834	K		hargrave 2022-10-23 11:03:34	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Adirondacks	MA16
MA16-3a	MA16-3a_LP-DIR-T	MA16-3		mlt	183.5	-49.1	2	5	100	101.2	5.0	831	808	K		hargrave 2022-10-23 11:03:34	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA16
MA16-3a	MA16-3a_LP-DIR-T	MA16-3		mlt	183.5	-49.1	2	5	0	101.2	5.0	831	808	K		hargrave 2022-10-23 11:03:34	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA16
MA16-4a	MA16-4a_LP-DIR-T	MA16-4		mlt	71.1	-43.0	2	7	0	114.9	9.0	831	783	K		hargrave 2022-10-23 11:05:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA16
MA16-4a	MA16-4a_LP-DIR-T	MA16-4		mt	152.7	31.2	2	4	-1	5.4	1.6	846	837	K		hargrave 2022-10-23 11:05:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA16
MA16-4a	MA16-4a_LP-DIR-T	MA16-4		mlt	44.2	-16.0	2	7	-1	114.9	9.0	831	783	K		hargrave 2022-10-23 11:05:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA16
MA16-4a		MA16-4																	This study	LP-NOMAG				Adirondacks	MA16
MA16-4a	MA16-4a_LP-DIR-T	MA16-4		mt	118.2	64.7	2	4	0	5.4	1.6	846	837	K		hargrave 2022-10-23 11:05:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA16
MA16-4a	MA16-4a_LP-DIR-T	MA16-4		mlt	71.1	-43.0	2	7	100	114.9	9.0	831	783	K		hargrave 2022-10-23 11:05:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA16
MA16-4a	MA16-4a_LP-DIR-T	MA16-4		mt	118.2	64.7	2	4	100	5.4	1.6	846	837	K		hargrave 2022-10-23 11:05:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA16
MA16-5a	MA16-5a_LP-DIR-T	MA16-5		mt	74.5	61.5	2	4	100	4.5	1.1	846	837	K		hargrave 2022-10-23 11:06:34	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA16
MA16-5a	MA16-5a_LP-DIR-T	MA16-5		mlt	328.9	-58.0	2	7	100	121.5	6.8	834	798	K		hargrave 2022-10-23 11:06:34	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA16
MA16-5a	MA16-5a_LP-DIR-T	MA16-5		mt	74.5	61.5	2	4	0	4.5	1.1	846	837	K		hargrave 2022-10-23 11:06:34	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA16
MA16-5a	MA16-5a_LP-DIR-T	MA16-5		mlt	328.9	-58.0	2	7	0	121.5	6.8	834	798	K		hargrave 2022-10-23 11:06:34	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA16
MA16-5a	MA16-5a_LP-DIR-T	MA16-5		mt	146.6	29.9	2	4	-1	4.5	1.1	846	837	K		hargrave 2022-10-23 11:06:34	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA16
MA16-5a	MA16-5a_LP-DIR-T	MA16-5		mlt	353.1	-4.6	2	7	-1	121.5	6.8	834	798	K		hargrave 2022-10-23 11:06:34	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA16
MA16-5a		MA16-5																	This study	LP-NOMAG				Adirondacks	MA16
MA16-6a		MA16-6																	This study	LP-NOMAG				Adirondacks	MA16
MA16-7a	MA16-7a_LP-DIR-T	MA16-7		mlt	274.5	-23.5	1	8	-1	127.1	7.1	840	808	K		hargrave 2022-10-26 12:20:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA16
MA16-7a		MA16-7																	This study	LP-NOMAG				Adirondacks	MA16
MA16-7a	MA16-7a_LP-DIR-T	MA16-7		mlt	242.1	-17.6	1	8	100	127.1	7.1	840	808	K		hargrave 2022-10-26 12:20:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA16
MA16-7a	MA16-7a_LP-DIR-T	MA16-7		mlt	242.1	-17.6	1	8	0	127.1	7.1	840	808	K		hargrave 2022-10-26 12:20:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA16
MA16-8a		MA16-8																	This study	LP-NOMAG				Adirondacks	MA16
MA16-8a	MA16-8a_LP-DIR-T	MA16-8		mlt	66.0	1.0	2	6	-1	104.0	3.9	837	818	K		hargrave 2022-10-26 12:22:19	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA16
MA16-8a	MA16-8a_LP-DIR-T	MA16-8		mt	196.8	37.9	2	4	-1	13.6	3.5	862	856	K		hargrave 2022-10-26 12:22:19	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA16
MA16-8a	MA16-8a_LP-DIR-T	MA16-8		mlt	72.3	-18.3	2	6	0	104.0	3.9	837	818	K		hargrave 2022-10-26 12:22:19	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA16
MA16-8a	MA16-8a_LP-DIR-T	MA16-8		mt	277.0	76.7	2	4	0	13.6	3.5	862	856	K		hargrave 2022-10-26 12:22:19	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA16
MA16-8a	MA16-8a_LP-DIR-T	MA16-8		mlt	72.3	-18.3	2	6	100	104.0	3.9	837	818	K		hargrave 2022-10-26 12:22:19	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA16
MA16-8a	MA16-8a_LP-DIR-T	MA16-8		mt	277.0	76.7	2	4	100	13.6	3.5	862	856	K		hargrave 2022-10-26 12:22:19	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA16
MA17-10a	MA17-10a_LP-DIR-T	MA17-10		lt	180.0	14.3	1	14	-1	66.7	4.0	673	273	K		hargrave 2022-10-23 11:30:27	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA17
MA17-10a	MA17-10a_LP-DIR-T	MA17-10		lt	34.6	66.3	1	14	0	66.7	4.0	673	273	K		hargrave 2022-10-23 11:30:27	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA17
MA17-10a	MA17-10a_LP-DIR-T	MA17-10		lt	34.6	66.3	1	14	100	66.7	4.0	673	273	K		hargrave 2022-10-23 11:30:27	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA17
MA17-10a		MA17-10																	This study	LP-NOMAG				Adirondacks	MA17
MA17-11a	MA17-11a_LP-DIR-T	MA17-11		mt	99.1	18.1	2	3	0	0.0	6.0	840	834	K		hargrave 2022-10-23 11:31:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Adirondacks	MA17
MA17-11a	MA17-11a_LP-DIR-T	MA17-11		lt	165.8	15.2	2	4	-1	45.7	2.8	423	273	K		hargrave 2022-10-23 11:31:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA17
MA17-11a		MA17-11																	This study	LP-NOMAG				Adirondacks	MA17
MA17-11a	MA17-11a_LP-DIR-T	MA17-11		mt	224.8	-18.6	2	3	-1	0.0	6.0	840	834	K		hargrave 2022-10-23 11:31:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Adirondacks	MA17
MA17-11a	MA17-11a_LP-DIR-T	MA17-11		lt	24.0	62.3	2	4	0	45.7	2.8	423	273	K		hargrave 2022-10-23 11:31:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA17
MA17-11a	MA17-11a_LP-DIR-T	MA17-11		mt	99.1	18.1	2	3	100	0.0	6.0	840	834	K		hargrave 2022-10-23 11:31:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Adirondacks	MA17
MA17-11a	MA17-11a_LP-DIR-T	MA17-11		lt	24.0	62.3	2	4	100	45.7	2.8	423	273	K		hargrave 2022-10-23 11:31:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA17
MA17-1a	MA17-1a_LP-DIR-T	MA17-1		lt	155.4	24.2	2	4	-1	120.1	6.5	473	398	K		hargrave 2022-10-26 12:26:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA17
MA17-1a	MA17-1a_LP-DIR-T	MA17-1		mlt	215.1	-80.5	2	4	100	64.2	13.7	840	831	K		hargrave 2022-10-26 12:26:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA17
MA17-1a		MA17-1																	This study	LP-NOMAG				Adirondacks	MA17
MA17-1a	MA17-1a_LP-DIR-T	MA17-1		mlt	215.1	-80.5	2	4	0	64.2	13.7	840	831	K		hargrave 2022-10-26 12:26:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA17
MA17-1a	MA17-1a_LP-DIR-T	MA17-1		mlt	355.1	-31.4	2	4	-1	64.2	13.7	840	831	K		hargrave 2022-10-26 12:26:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA17
MA17-1a	MA17-1a_LP-DIR-T	MA17-1		lt	1.6	64.0	2	4	0	120.1	6.5	473	398	K		hargrave 2022-10-26 12:26:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA17
MA17-1a	MA17-1a_LP-DIR-T	MA17-1		lt	1.6	64.0	2	4	100	120.1	6.5	473	398	K		hargrave 2022-10-26 12:26:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA17
MA17-2a		MA17-2																	This study	LP-NOMAG				Adirondacks	MA17
MA17-2a	MA17-2a_LP-DIR-T	MA17-2		lt	168.7	36.7	1	6	-1	125.7	8.3	473	273	K		hargrave 2022-10-26 12:27:34	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA17
MA17-2a	MA17-2a_LP-DIR-T	MA17-2		lt	0.2	79.8	1	6	0	125.7	8.3	473	273	K		hargrave 2022-10-26 12:27:34	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA17
MA17-2a	MA17-2a_LP-DIR-T	MA17-2		lt	0.2	79.8	1	6	100	125.7	8.3	473	273	K		hargrave 2022-10-26 12:27:34	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA17
MA17-3a	MA17-3a_LP-DIR-T	MA17-3		lt	161.1	27.7	1	6	-1	133.0	4.5	473	273	K		hargrave 2022-10-23 11:17:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA17
MA17-3a	MA17-3a_LP-DIR-T	MA17-3		lt	9.4	69.0	1	6	0	133.0	4.5	473	273	K		hargrave 2022-10-23 11:17:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA17
MA17-3a	MA17-3a_LP-DIR-T	MA17-3		lt	9.4	69.0	1	6	100	133.0	4.5	473	273	K		hargrave 2022-10-23 11:17:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA17
MA17-3a		MA17-3																	This study	LP-NOMAG				Adirondacks	MA17
MA17-4a		MA17-4																	This study	LP-NOMAG				Adirondacks	MA17
MA17-5a		MA17-5																	This study	LP-NOMAG				Adirondacks	MA17
MA17-5a	MA17-5a_LP-DIR-T	MA17-5		mt	95.9	22.4	2	4	100	0.0	5.9	840	831	K		hargrave 2022-10-23 11:21:50	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Adirondacks	MA17
MA17-5a	MA17-5a_LP-DIR-T	MA17-5		lt	338.1	48.0	2	4	0	75.2	7.1	473	398	K		hargrave 2022-10-23 11:21:50	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA17
MA17-5a	MA17-5a_LP-DIR-T	MA17-5		mt	215.6	-19.8	2	4	-1	0.0	5.9	840	831	K		hargrave 2022-10-23 11:21:50	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Adirondacks	MA17
MA17-5a	MA17-5a_LP-DIR-T	MA17-5		lt	134.1	22.9	2	4	-1	75.2	7.1	473	398	K		hargrave 2022-10-23 11:21:50	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA17
MA17-5a	MA17-5a_LP-DIR-T	MA17-5		lt	338.1	48.0	2	4	100	75.2	7.1	473	398	K		hargrave 2022-10-23 11:21:50	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA17
MA17-5a	MA17-5a_LP-DIR-T	MA17-5		mt	95.9	22.4	2	4	0	0.0	5.9	840	831	K		hargrave 2022-10-23 11:21:50	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Adirondacks	MA17
MA17-6a		MA17-6																	This study	LP-NOMAG				Adirondacks	MA17
MA17-6a	MA17-6a_LP-DIR-T	MA17-6		mt	116.2	13.2	2	5	100	0.0	4.2	846	834	K		hargrave 2022-10-23 11:24:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Adirondacks	MA17
MA17-6a	MA17-6a_LP-DIR-T	MA17-6		lt	162.5	29.4	2	4	-1	65.2	15.3	423	273	K		hargrave 2022-10-23 11:24:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA17
MA17-6a	MA17-6a_LP-DIR-T	MA17-6		mt	247.5	-5.8	2	5	-1	0.0	4.2	846	834	K		hargrave 2022-10-23 11:24:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Adirondacks	MA17
MA17-6a	MA17-6a_LP-DIR-T	MA17-6		lt	346.6	72.2	2	4	0	65.2	15.3	423	273	K		hargrave 2022-10-23 11:24:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA17
MA17-6a	MA17-6a_LP-DIR-T	MA17-6		mt	116.2	13.2	2	5	0	0.0	4.2	846	834	K		hargrave 2022-10-23 11:24:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Adirondacks	MA17
MA17-6a	MA17-6a_LP-DIR-T	MA17-6		lt	346.6	72.2	2	4	100	65.2	15.3	423	273	K		hargrave 2022-10-23 11:24:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA17
MA17-7a	MA17-7a_LP-DIR-T	MA17-7		mt	105.4	2.1	2	3	0	12.2	4.5	840	834	K		hargrave 2022-10-23 11:25:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA17
MA17-7a		MA17-7																	This study	LP-NOMAG				Adirondacks	MA17
MA17-7a	MA17-7a_LP-DIR-T	MA17-7		lt	6.2	76.3	2	3	0	88.7	1.7	398	273	K		hargrave 2022-10-23 11:25:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA17
MA17-7a	MA17-7a_LP-DIR-T	MA17-7		lt	171.4	24.5	2	3	-1	88.7	1.7	398	273	K		hargrave 2022-10-23 11:25:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA17
MA17-7a	MA17-7a_LP-DIR-T	MA17-7		mt	105.4	2.1	2	3	100	12.2	4.5	840	834	K		hargrave 2022-10-23 11:25:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA17
MA17-7a	MA17-7a_LP-DIR-T	MA17-7		lt	6.2	76.3	2	3	100	88.7	1.7	398	273	K		hargrave 2022-10-23 11:25:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA17
MA17-7a	MA17-7a_LP-DIR-T	MA17-7		mt	252.2	-19.5	2	3	-1	12.2	4.5	840	834	K		hargrave 2022-10-23 11:25:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA17
MA17-8a	MA17-8a_LP-DIR-T	MA17-8		lt	16.3	61.6	2	3	100	46.1	16.2	398	273	K		hargrave 2022-10-23 11:27:27	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g			Adirondacks	MA17
MA17-8a	MA17-8a_LP-DIR-T	MA17-8		mt	94.2	14.1	2	3	0	0.0	8.1	840	834	K		hargrave 2022-10-23 11:27:27	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g			Adirondacks	MA17
MA17-8a		MA17-8																	This study	LP-NOMAG				Adirondacks	MA17
MA17-8a	MA17-8a_LP-DIR-T	MA17-8		lt	16.3	61.6	2	3	0	46.1	16.2	398	273	K		hargrave 2022-10-23 11:27:27	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g			Adirondacks	MA17
MA17-8a	MA17-8a_LP-DIR-T	MA17-8		mt	234.5	-13.5	2	3	-1	0.0	8.1	840	834	K		hargrave 2022-10-23 11:27:27	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g			Adirondacks	MA17
MA17-8a	MA17-8a_LP-DIR-T	MA17-8		lt	168.7	17.2	2	3	-1	46.1	16.2	398	273	K		hargrave 2022-10-23 11:27:27	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g			Adirondacks	MA17
MA17-8a	MA17-8a_LP-DIR-T	MA17-8		mt	94.2	14.1	2	3	100	0.0	8.1	840	834	K		hargrave 2022-10-23 11:27:27	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g			Adirondacks	MA17
MA17-9a		MA17-9																	This study	LP-NOMAG				Adirondacks	MA17
